filename	barcode(s)
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F03_735036.nocnv_hg18.seg.txt	TCGA-AO-A03V-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F03_735036.nocnv_hg19.seg.txt	TCGA-AO-A03V-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F04_735118.hg18.seg.txt	TCGA-BH-A0BL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F04_735118.hg19.seg.txt	TCGA-BH-A0BL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F04_735118.nocnv_hg18.seg.txt	TCGA-BH-A0BL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F04_735118.nocnv_hg19.seg.txt	TCGA-BH-A0BL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F05_735040.hg18.seg.txt	TCGA-A1-A0SD-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F05_735040.hg19.seg.txt	TCGA-A1-A0SD-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F05_735040.nocnv_hg18.seg.txt	TCGA-A1-A0SD-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F05_735040.nocnv_hg19.seg.txt	TCGA-A1-A0SD-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F06_735124.hg18.seg.txt	TCGA-BH-A0B7-11A-34D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F06_735124.hg19.seg.txt	TCGA-BH-A0B7-11A-34D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F06_735124.nocnv_hg18.seg.txt	TCGA-BH-A0B7-11A-34D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F06_735124.nocnv_hg19.seg.txt	TCGA-BH-A0B7-11A-34D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F07_735178.hg18.seg.txt	TCGA-A2-A04N-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F07_735178.hg19.seg.txt	TCGA-A2-A04N-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F07_735178.nocnv_hg18.seg.txt	TCGA-A2-A04N-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F07_735178.nocnv_hg19.seg.txt	TCGA-A2-A04N-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F08_735142.hg18.seg.txt	TCGA-A2-A0T3-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F08_735142.hg19.seg.txt	TCGA-A2-A0T3-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F08_735142.nocnv_hg18.seg.txt	TCGA-A2-A0T3-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F08_735142.nocnv_hg19.seg.txt	TCGA-A2-A0T3-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F09_735164.hg18.seg.txt	TCGA-AO-A12A-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F09_735164.hg19.seg.txt	TCGA-AO-A12A-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F09_735164.nocnv_hg18.seg.txt	TCGA-AO-A12A-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F09_735164.nocnv_hg19.seg.txt	TCGA-AO-A12A-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F10_735158.hg18.seg.txt	TCGA-A2-A04U-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F10_735158.hg19.seg.txt	TCGA-A2-A04U-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F10_735158.nocnv_hg18.seg.txt	TCGA-A2-A04U-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F10_735158.nocnv_hg19.seg.txt	TCGA-A2-A04U-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F11_735196.hg18.seg.txt	TCGA-A2-A0D3-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F11_735196.hg19.seg.txt	TCGA-A2-A0D3-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F11_735196.nocnv_hg18.seg.txt	TCGA-A2-A0D3-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F11_735196.nocnv_hg19.seg.txt	TCGA-A2-A0D3-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F12_735104.hg18.seg.txt	TCGA-AO-A12D-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F12_735104.hg19.seg.txt	TCGA-AO-A12D-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F12_735104.nocnv_hg18.seg.txt	TCGA-AO-A12D-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_F12_735104.nocnv_hg19.seg.txt	TCGA-AO-A12D-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G01_735168.hg18.seg.txt	TCGA-A2-A04W-01A-31D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G01_735168.hg19.seg.txt	TCGA-A2-A04W-01A-31D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G01_735168.nocnv_hg18.seg.txt	TCGA-A2-A04W-01A-31D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G01_735168.nocnv_hg19.seg.txt	TCGA-A2-A04W-01A-31D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G02_735084.hg18.seg.txt	TCGA-BH-A0BR-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G02_735084.hg19.seg.txt	TCGA-BH-A0BR-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G02_735084.nocnv_hg18.seg.txt	TCGA-BH-A0BR-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G02_735084.nocnv_hg19.seg.txt	TCGA-BH-A0BR-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G03_735058.hg18.seg.txt	TCGA-BH-A0BW-11A-12D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G03_735058.hg19.seg.txt	TCGA-BH-A0BW-11A-12D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G03_735058.nocnv_hg18.seg.txt	TCGA-BH-A0BW-11A-12D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G03_735058.nocnv_hg19.seg.txt	TCGA-BH-A0BW-11A-12D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G04_735070.hg18.seg.txt	TCGA-BH-A0BW-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G04_735070.hg19.seg.txt	TCGA-BH-A0BW-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G04_735070.nocnv_hg18.seg.txt	TCGA-BH-A0BW-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G04_735070.nocnv_hg19.seg.txt	TCGA-BH-A0BW-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G05_735028.hg18.seg.txt	TCGA-BH-A0H5-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G05_735028.hg19.seg.txt	TCGA-BH-A0H5-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G05_735028.nocnv_hg18.seg.txt	TCGA-BH-A0H5-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G05_735028.nocnv_hg19.seg.txt	TCGA-BH-A0H5-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G06_735106.hg18.seg.txt	TCGA-B6-A0IH-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G06_735106.hg19.seg.txt	TCGA-B6-A0IH-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G06_735106.nocnv_hg18.seg.txt	TCGA-B6-A0IH-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G06_735106.nocnv_hg19.seg.txt	TCGA-B6-A0IH-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G07_735162.hg18.seg.txt	TCGA-BH-A0H5-11A-62D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G07_735162.hg19.seg.txt	TCGA-BH-A0H5-11A-62D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G07_735162.nocnv_hg18.seg.txt	TCGA-BH-A0H5-11A-62D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G07_735162.nocnv_hg19.seg.txt	TCGA-BH-A0H5-11A-62D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G08_735052.hg18.seg.txt	TCGA-B6-A0RQ-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G08_735052.hg19.seg.txt	TCGA-B6-A0RQ-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G08_735052.nocnv_hg18.seg.txt	TCGA-B6-A0RQ-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_G08_735052.nocnv_hg19.seg.txt	TCGA-B6-A0RQ-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H05_735042.hg18.seg.txt	TCGA-BH-A0BP-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H05_735042.hg19.seg.txt	TCGA-BH-A0BP-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H05_735042.nocnv_hg18.seg.txt	TCGA-BH-A0BP-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H05_735042.nocnv_hg19.seg.txt	TCGA-BH-A0BP-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H06_735056.hg18.seg.txt	TCGA-AR-A0TS-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H06_735056.hg19.seg.txt	TCGA-AR-A0TS-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H06_735056.nocnv_hg18.seg.txt	TCGA-AR-A0TS-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H06_735056.nocnv_hg19.seg.txt	TCGA-AR-A0TS-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H07_735082.hg18.seg.txt	TCGA-AO-A12F-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H07_735082.hg19.seg.txt	TCGA-AO-A12F-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H07_735082.nocnv_hg18.seg.txt	TCGA-AO-A12F-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H07_735082.nocnv_hg19.seg.txt	TCGA-AO-A12F-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H08_735132.hg18.seg.txt	TCGA-BH-A0DE-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H08_735132.hg19.seg.txt	TCGA-BH-A0DE-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H08_735132.nocnv_hg18.seg.txt	TCGA-BH-A0DE-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H08_735132.nocnv_hg19.seg.txt	TCGA-BH-A0DE-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H09_735102.hg18.seg.txt	TCGA-A2-A0CL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H09_735102.hg19.seg.txt	TCGA-A2-A0CL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H09_735102.nocnv_hg18.seg.txt	TCGA-A2-A0CL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H09_735102.nocnv_hg19.seg.txt	TCGA-A2-A0CL-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H10_735054.hg18.seg.txt	TCGA-BH-A0DX-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H10_735054.hg19.seg.txt	TCGA-BH-A0DX-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H10_735054.nocnv_hg18.seg.txt	TCGA-BH-A0DX-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H10_735054.nocnv_hg19.seg.txt	TCGA-BH-A0DX-01A-11D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H11_735194.hg18.seg.txt	TCGA-B6-A0RH-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H11_735194.hg19.seg.txt	TCGA-B6-A0RH-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H11_735194.nocnv_hg18.seg.txt	TCGA-B6-A0RH-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H11_735194.nocnv_hg19.seg.txt	TCGA-B6-A0RH-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H12_735038.hg18.seg.txt	TCGA-B6-A0X0-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H12_735038.hg19.seg.txt	TCGA-B6-A0X0-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H12_735038.nocnv_hg18.seg.txt	TCGA-B6-A0X0-01A-21D-A111-01
URAEI_p_TCGASNP_b85_N_GenomeWideSNP_6_H12_735038.nocnv_hg19.seg.txt	TCGA-B6-A0X0-01A-21D-A111-01
US82800149_251976011805_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AO-A03P-01A-11R-A00Z-07
US82800149_251976011806_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06T-01A-11R-A00Z-07
US82800149_251976011807_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07F-01A-11R-A00Z-07
US82800149_251976011808_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A081-01A-11R-A00Z-07
US82800149_251976011809_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08C-01A-11R-A00Z-07
US82800149_251976011810_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08T-01A-21R-A00Z-07
US82800149_251976011811_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A095-01A-11R-A00Z-07
US82800149_251976011812_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09G-01A-21R-A00Z-07
US82800149_251976011813_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09W-01A-11R-A00Z-07
US82800149_251976011814_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AO-A03O-01A-11R-A00Z-07
US82800149_251976011815_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06R-01A-11R-A00Z-07
US82800149_251976011816_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07B-01A-11R-A00Z-07
US82800149_251976011817_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07Z-01A-11R-A00Z-07
US82800149_251976011818_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08B-01A-11R-A00Z-07
US82800149_251976011819_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08P-01A-11R-A00Z-07
US82800149_251976011820_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A094-01A-11R-A00Z-07
US82800149_251976011821_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09E-01A-11R-A00Z-07
US82800149_251976011822_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09T-01A-11R-A00Z-07
US82800149_251976011823_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AR-01A-11R-A00Z-07
US82800149_251976011824_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-BH-A0DZ-01A-11R-A00Z-07
US82800149_251976011825_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AS-01A-11R-A00Z-07
US82800149_251976011826_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A7-A0CH-01A-21R-A00Z-07
US82800149_251976011827_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AJ-01A-11R-A00Z-07
US82800149_251976011829_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A03X-01A-21R-A00Z-07
US82800149_251976011830_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06U-01A-11R-A00Z-07
US82800149_251976011831_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07I-01A-11R-A00Z-07
US82800149_251976011832_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A082-01A-11R-A00Z-07
US82800149_251976011833_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08F-01A-11R-A00Z-07
US82800149_251976011834_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08X-01A-21R-A00Z-07
US82800149_251976011835_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A096-01A-11R-A00Z-07
US82800149_251976011841_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09K-01A-11R-A00Z-07
US82800149_251976011842_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09X-01A-11R-A00Z-07
US82800149_251976011843_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-BH-A0AY-01A-21R-A00Z-07
US82800149_251976011844_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A7-A0CJ-01A-21R-A00Z-07
US82800149_251976011847_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A03Y-01A-21R-A00Z-07
US82800149_251976011848_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06X-01A-21R-A00Z-07
US82800149_251976011849_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07J-01A-11R-A00Z-07
US82800149_251976011850_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A083-01A-21R-A00Z-07
US82800149_251976011851_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08G-01A-11R-A00Z-07
US82800149_251976011852_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08Z-01A-21R-A00Z-07
US82800149_251976011853_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A099-01A-11R-A00Z-07
US82800149_251976011854_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09M-01A-11R-A00Z-07
US82800149_251976011855_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09Z-01A-11R-A00Z-07
US82800149_251976011856_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-BH-A0B4-01A-11R-A00Z-07
US82800149_251976011857_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A2-A0CX-01A-21R-A00Z-07
US82800149_251976011859_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A049-01A-21R-A00Z-07
US82800149_251976011860_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06Y-01A-21R-A00Z-07
US82800149_251976011861_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A084-01A-21R-A00Z-07
US82800149_251976011862_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08H-01A-21R-A00Z-07
US82800149_251976011864_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A090-01A-11R-A00Z-07
US82800149_251976011865_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09A-01A-11R-A00Z-07
US82800149_251976011866_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09N-01A-11R-A00Z-07
US82800149_251976011867_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A0A1-01A-11R-A00Z-07
US82800149_251976011868_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AK-01A-21R-A00Z-07
US82800149_251976011869_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A2-A0D0-01A-11R-A00Z-07
US82800149_251976011870_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0FJ-01A-11R-A00Z-07
US82800149_251976011874_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06Z-01A-11R-A00Z-07
US82800149_251976011875_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07O-01A-11R-A00Z-07
US82800149_251976011876_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A085-01A-11R-A00Z-07
US82800149_251976011877_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08I-01A-11R-A00Z-07
US82800149_251976011878_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A091-01A-11R-A00Z-07
US82800149_251976011879_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09B-01A-11R-A00Z-07
US82800149_251976011880_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AL-01A-11R-A00Z-07
US82800149_251976011881_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A0A4-01A-11R-A00Z-07
US82800149_251976011882_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-BH-A0BV-01A-11R-A00Z-07
US82800149_251976011883_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A2-A0D4-01A-11R-A00Z-07
US82800149_251976011884_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0FV-01A-11R-A00Z-07
US82800149_251976011885_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A06O-01A-11R-A00Z-07
US82800149_251976011886_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A076-01A-21R-A00Z-07
US82800149_251976011887_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A07P-01A-11R-A00Z-07
US82800149_251976011888_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A086-01A-11R-A00Z-07
US82800149_251976011889_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A08J-01A-11R-A00Z-07
US82800149_251976011890_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A092-01A-11R-A00Z-07
US82800149_251976011891_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09C-01A-11R-A00Z-07
US82800149_251976011892_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09Q-01A-11R-A00Z-07
US82800149_251976011894_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A7-A0CD-01A-11R-A00Z-07
US82800149_251976011895_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A7-A0DB-01A-11R-A00Z-07
US82800149_251976011896_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09I-01A-22R-A034-07
US82800149_251976011897_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A09V-01A-11R-A034-07
US82800149_251976011898_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A0A2-01A-11R-A034-07
US82800149_251976011899_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-A8-A0AB-01A-11R-A034-07
US82800149_251976011900_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AM-01A-11R-A034-07
US82800149_251976011901_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-AN-A0AT-01A-11R-A034-07
US82800149_251976011902_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	TCGA-BH-A0BD-01A-11R-A034-07
